"","Date","Time","GlobalActivePower","GlobalReactivePower","Voltage","GlobalIntensity","SubMeteringKitchen","SubMeteringLaundry","SubMeteringWaterHeater"
"68075",2007-02-01,"23:58:00",1.32,0,243.26,5.4,0,0,18
"68076",2007-02-01,"23:59:00",1.32,0,243.28,5.4,0,0,18
"68077",2007-02-02,"00:00:00",1.314,0,242.77,5.4,0,0,18
"68078",2007-02-02,"00:01:00",1.41,0.088,242.54,5.8,0,0,18
"68079",2007-02-02,"00:02:00",1.416,0.114,242.22,5.8,0,0,18
"68080",2007-02-02,"00:03:00",1.412,0.114,242.16,5.8,0,0,18
"68081",2007-02-02,"00:04:00",1.41,0.114,242.06,5.8,0,0,18
"68082",2007-02-02,"00:05:00",1.4,0.11,241.39,5.8,0,0,18
"68083",2007-02-02,"00:06:00",1.412,0.116,242.54,5.8,0,0,18
"68084",2007-02-02,"00:07:00",1.418,0.12,243.34,5.8,0,0,18
"68085",2007-02-02,"00:08:00",1.418,0.12,243.4,5.8,0,0,18
"68086",2007-02-02,"00:09:00",1.48,0.186,243.17,6,0,0,18
"68087",2007-02-02,"00:10:00",1.484,0.222,242.71,6.2,0,0,18
"68088",2007-02-02,"00:11:00",1.484,0.222,242.74,6.2,0,0,18
"68089",2007-02-02,"00:12:00",1.482,0.22,242.71,6,0,0,18
"68090",2007-02-02,"00:13:00",1.484,0.222,243.07,6.2,0,0,18
"68091",2007-02-02,"00:14:00",1.484,0.222,243.08,6,0,0,18
"68092",2007-02-02,"00:15:00",1.48,0.222,243.02,6,0,0,18
"68093",2007-02-02,"00:16:00",1.43,0.154,242.8,5.8,0,0,18
"68094",2007-02-02,"00:17:00",1.378,0.084,242.43,5.6,0,0,18
"68095",2007-02-02,"00:18:00",1.38,0.084,242.77,5.6,0,0,18
"68096",2007-02-02,"00:19:00",1.38,0.084,242.75,5.6,0,0,18
"68097",2007-02-02,"00:20:00",1.37,0.076,242.36,5.6,0,0,18
"68098",2007-02-02,"00:21:00",1.308,0,242.49,5.4,0,0,18
"68099",2007-02-02,"00:22:00",1.308,0,242.47,5.4,0,0,18
"68100",2007-02-02,"00:23:00",1.308,0,242.37,5.4,0,0,18
"68101",2007-02-02,"00:24:00",1.302,0,241.93,5.4,0,0,18
"68102",2007-02-02,"00:25:00",1.168,0,242.11,5,0,0,17
"68103",2007-02-02,"00:26:00",0.228,0,243.67,1,0,0,0
"68104",2007-02-02,"00:27:00",0.228,0,243.96,1,0,0,0
"68105",2007-02-02,"00:28:00",0.23,0,244.93,1,0,0,0
"68106",2007-02-02,"00:29:00",0.23,0,244.9,1,0,0,0
"68107",2007-02-02,"00:30:00",0.228,0,244.56,1,0,0,0
"68108",2007-02-02,"00:31:00",0.228,0,244.16,1,0,0,0
"68109",2007-02-02,"00:32:00",0.228,0,243.81,1,0,0,0
"68110",2007-02-02,"00:33:00",0.228,0,244.16,1,0,0,0
"68111",2007-02-02,"00:34:00",0.23,0,244.78,1,0,0,0
"68112",2007-02-02,"00:35:00",0.23,0,244.71,1,0,0,0
"68113",2007-02-02,"00:36:00",0.228,0,244.46,1,0,0,0
"68114",2007-02-02,"00:37:00",0.226,0,243.65,1,0,0,0
"68115",2007-02-02,"00:38:00",0.226,0,243.13,1,0,0,0
"68116",2007-02-02,"00:39:00",0.226,0,243.17,1,0,0,0
"68117",2007-02-02,"00:40:00",0.224,0,242.42,1,0,0,0
"68118",2007-02-02,"00:41:00",0.31,0.078,241.84,1.4,0,0,0
"68119",2007-02-02,"00:42:00",0.332,0.118,241.41,1.4,0,0,0
"68120",2007-02-02,"00:43:00",0.33,0.122,242.38,1.4,0,0,0
"68121",2007-02-02,"00:44:00",0.33,0.122,242.38,1.4,0,0,0
"68122",2007-02-02,"00:45:00",0.328,0.124,242.27,1.4,0,0,0
"68123",2007-02-02,"00:46:00",0.326,0.124,242.33,1.4,0,0,0
"68124",2007-02-02,"00:47:00",0.326,0.124,242.76,1.4,0,0,0
"68125",2007-02-02,"00:48:00",0.324,0.122,242.32,1.4,0,0,0
"68126",2007-02-02,"00:49:00",0.322,0.122,242.16,1.4,0,0,0
"68127",2007-02-02,"00:50:00",0.322,0.124,242.37,1.4,0,0,0
"68128",2007-02-02,"00:51:00",0.322,0.128,243.12,1.4,0,0,0
"68129",2007-02-02,"00:52:00",0.32,0.126,242.94,1.4,0,0,0
"68130",2007-02-02,"00:53:00",0.384,0.19,242.6,1.8,0,0,0
"68131",2007-02-02,"00:54:00",0.394,0.226,241.72,1.8,0,0,0
"68132",2007-02-02,"00:55:00",0.394,0.224,241.74,1.8,0,0,0
"68133",2007-02-02,"00:56:00",0.334,0.14,241.9,1.4,0,0,0
"68134",2007-02-02,"00:57:00",0.3,0.092,242.28,1.2,0,0,0
"68135",2007-02-02,"00:58:00",0.3,0.094,242.52,1.2,0,0,0
"68136",2007-02-02,"00:59:00",0.296,0.092,241.91,1.2,0,0,0
"68137",2007-02-02,"01:00:00",0.39,0.214,241.98,1.8,0,0,0
"68138",2007-02-02,"01:01:00",0.378,0.216,241.96,1.8,0,1,0
"68139",2007-02-02,"01:02:00",0.376,0.218,242.1,1.8,0,2,0
"68140",2007-02-02,"01:03:00",0.376,0.216,242.04,1.8,0,1,0
"68141",2007-02-02,"01:04:00",0.34,0.16,241.94,1.6,0,1,0
"68142",2007-02-02,"01:05:00",0.306,0.108,241.48,1.4,0,2,0
"68143",2007-02-02,"01:06:00",0.306,0.108,241.59,1.4,0,1,0
"68144",2007-02-02,"01:07:00",0.306,0.108,241.51,1.4,0,2,0
"68145",2007-02-02,"01:08:00",0.306,0.108,241.74,1.4,0,1,0
"68146",2007-02-02,"01:09:00",0.306,0.112,242.43,1.4,0,1,0
"68147",2007-02-02,"01:10:00",0.308,0.114,242.92,1.4,0,2,0
"68148",2007-02-02,"01:11:00",0.306,0.112,242.71,1.4,0,1,0
"68149",2007-02-02,"01:12:00",0.306,0.112,242.68,1.4,0,1,0
"68150",2007-02-02,"01:13:00",0.308,0.12,244.08,1.4,0,2,0
"68151",2007-02-02,"01:14:00",0.306,0.12,244.06,1.4,0,1,0
"68152",2007-02-02,"01:15:00",0.306,0.118,243.98,1.4,0,1,0
"68153",2007-02-02,"01:16:00",0.304,0.118,243.67,1.4,0,2,0
"68154",2007-02-02,"01:17:00",0.302,0.116,243.38,1.4,0,1,0
"68155",2007-02-02,"01:18:00",0.3,0.112,242.75,1.2,0,1,0
"68156",2007-02-02,"01:19:00",0.3,0.112,242.74,1.2,0,2,0
"68157",2007-02-02,"01:20:00",0.296,0.108,241.4,1.2,0,1,0
"68158",2007-02-02,"01:21:00",0.372,0.186,241.41,1.8,0,1,0
"68159",2007-02-02,"01:22:00",0.406,0.242,241.47,2,0,1,0
"68160",2007-02-02,"01:23:00",0.4,0.24,241.09,1.8,0,1,0
"68161",2007-02-02,"01:24:00",0.4,0.244,241.63,1.8,0,2,0
"68162",2007-02-02,"01:25:00",0.398,0.242,241.52,1.8,0,1,0
"68163",2007-02-02,"01:26:00",0.396,0.242,241.57,1.8,0,1,0
"68164",2007-02-02,"01:27:00",0.394,0.242,241.42,1.8,0,1,0
"68165",2007-02-02,"01:28:00",0.392,0.244,241.69,1.8,0,1,0
"68166",2007-02-02,"01:29:00",0.39,0.242,241.49,1.8,0,2,0
"68167",2007-02-02,"01:30:00",0.388,0.242,241.41,1.8,0,1,0
"68168",2007-02-02,"01:31:00",0.358,0.188,241.43,1.6,0,1,0
"68169",2007-02-02,"01:32:00",0.318,0.122,241.82,1.4,0,0,0
"68170",2007-02-02,"01:33:00",0.316,0.122,241.82,1.4,0,0,0
"68171",2007-02-02,"01:34:00",0.318,0.122,242.19,1.4,0,0,0
"68172",2007-02-02,"01:35:00",0.318,0.124,242.58,1.4,0,0,0
"68173",2007-02-02,"01:36:00",0.254,0,242.62,1,0,0,0
"68174",2007-02-02,"01:37:00",0.222,0,241.76,1,0,0,0
"68175",2007-02-02,"01:38:00",0.312,0.086,241.29,1.4,0,0,0
"68176",2007-02-02,"01:39:00",0.298,0.09,241.47,1.2,0,0,0
"68177",2007-02-02,"01:40:00",0.3,0.09,241.57,1.2,0,0,0
"68178",2007-02-02,"01:41:00",0.3,0.092,241.95,1.2,0,0,0
"68179",2007-02-02,"01:42:00",0.298,0.092,241.81,1.2,0,0,0
"68180",2007-02-02,"01:43:00",0.296,0.09,241.83,1.2,0,0,0
"68181",2007-02-02,"01:44:00",0.296,0.092,242.27,1.2,0,0,0
"68182",2007-02-02,"01:45:00",0.296,0.094,242.56,1.2,0,0,0
"68183",2007-02-02,"01:46:00",0.294,0.094,242.74,1.2,0,0,0
"68184",2007-02-02,"01:47:00",0.294,0.096,243.06,1.2,0,0,0
"68185",2007-02-02,"01:48:00",0.272,0.062,243.21,1.2,0,0,0
"68186",2007-02-02,"01:49:00",0.224,0,243.08,1,0,0,0
"68187",2007-02-02,"01:50:00",0.224,0,242.61,1,0,0,0
"68188",2007-02-02,"01:51:00",0.224,0,242.35,1,0,0,0
"68189",2007-02-02,"01:52:00",0.222,0,242.05,1,0,0,0
"68190",2007-02-02,"01:53:00",0.222,0,241.82,1,0,0,0
"68191",2007-02-02,"01:54:00",0.224,0,242.44,1,0,0,0
"68192",2007-02-02,"01:55:00",0.224,0,242.4,1,0,0,0
"68193",2007-02-02,"01:56:00",0.222,0,242.07,1,0,0,0
"68194",2007-02-02,"01:57:00",0.22,0,240.97,1,0,0,0
"68195",2007-02-02,"01:58:00",0.22,0,241.3,1,0,0,0
"68196",2007-02-02,"01:59:00",0.22,0,240.92,1,0,0,0
"68197",2007-02-02,"02:00:00",0.22,0,241.16,1,0,0,0
"68198",2007-02-02,"02:01:00",0.262,0,242.71,1.2,0,0,0
"68199",2007-02-02,"02:02:00",0.338,0.13,243.46,1.4,0,0,0
"68200",2007-02-02,"02:03:00",0.334,0.132,243.88,1.4,0,0,0
"68201",2007-02-02,"02:04:00",0.332,0.13,243.73,1.4,0,0,0
"68202",2007-02-02,"02:05:00",0.33,0.13,243.46,1.4,0,0,0
"68203",2007-02-02,"02:06:00",0.328,0.13,243.53,1.4,0,0,0
"68204",2007-02-02,"02:07:00",0.326,0.128,243.19,1.4,0,0,0
"68205",2007-02-02,"02:08:00",0.326,0.128,243.14,1.4,0,0,0
"68206",2007-02-02,"02:09:00",0.324,0.13,243.52,1.4,0,0,0
"68207",2007-02-02,"02:10:00",0.324,0.134,244.22,1.4,0,0,0
"68208",2007-02-02,"02:11:00",0.324,0.132,243.85,1.4,0,0,0
"68209",2007-02-02,"02:12:00",0.322,0.13,243.56,1.4,0,0,0
"68210",2007-02-02,"02:13:00",0.322,0.132,244.14,1.4,0,0,0
"68211",2007-02-02,"02:14:00",0.322,0.132,244.16,1.4,0,0,0
"68212",2007-02-02,"02:15:00",0.322,0.132,243.91,1.4,0,0,0
"68213",2007-02-02,"02:16:00",0.278,0.07,243.78,1.2,0,0,0
"68214",2007-02-02,"02:17:00",0.226,0,244.25,1,0,0,0
"68215",2007-02-02,"02:18:00",0.23,0,245.38,1,0,0,0
"68216",2007-02-02,"02:19:00",0.23,0,246.1,1,0,0,0
"68217",2007-02-02,"02:20:00",0.232,0,246.57,1,0,0,0
"68218",2007-02-02,"02:21:00",0.232,0,246.39,1,0,0,0
"68219",2007-02-02,"02:22:00",0.306,0.084,245.73,1.4,0,0,0
"68220",2007-02-02,"02:23:00",0.306,0.106,245.24,1.4,0,0,0
"68221",2007-02-02,"02:24:00",0.306,0.106,245.16,1.4,0,0,0
"68222",2007-02-02,"02:25:00",0.306,0.106,244.96,1.2,0,0,0
"68223",2007-02-02,"02:26:00",0.306,0.106,245.06,1.4,0,0,0
"68224",2007-02-02,"02:27:00",0.304,0.106,245.08,1.2,0,0,0
"68225",2007-02-02,"02:28:00",0.302,0.104,244.64,1.2,0,0,0
"68226",2007-02-02,"02:29:00",0.3,0.102,244.23,1.2,0,0,0
"68227",2007-02-02,"02:30:00",0.298,0.102,244.34,1.2,0,0,0
"68228",2007-02-02,"02:31:00",0.3,0.104,244.77,1.2,0,0,0
"68229",2007-02-02,"02:32:00",0.274,0.066,245.35,1.2,0,0,0
"68230",2007-02-02,"02:33:00",0.228,0,244.94,1,0,0,0
"68231",2007-02-02,"02:34:00",0.226,0,243.89,1,0,0,0
"68232",2007-02-02,"02:35:00",0.226,0,243.79,1,0,0,0
"68233",2007-02-02,"02:36:00",0.228,0,244.72,1,0,0,0
"68234",2007-02-02,"02:37:00",0.228,0,244.87,1,0,0,0
"68235",2007-02-02,"02:38:00",0.228,0,244.82,1,0,0,0
"68236",2007-02-02,"02:39:00",0.228,0,244.65,1,0,0,0
"68237",2007-02-02,"02:40:00",0.226,0,243.87,1,0,0,0
"68238",2007-02-02,"02:41:00",0.226,0,243.55,1,0,0,0
"68239",2007-02-02,"02:42:00",0.338,0.114,243.69,1.6,0,0,0
"68240",2007-02-02,"02:43:00",0.338,0.134,244.63,1.4,0,0,0
"68241",2007-02-02,"02:44:00",0.334,0.136,244.63,1.4,0,0,0
"68242",2007-02-02,"02:45:00",0.334,0.136,244.71,1.4,0,0,0
"68243",2007-02-02,"02:46:00",0.332,0.134,244.65,1.4,0,0,0
"68244",2007-02-02,"02:47:00",0.33,0.136,245.05,1.4,0,0,0
"68245",2007-02-02,"02:48:00",0.328,0.132,244.39,1.4,0,0,0
"68246",2007-02-02,"02:49:00",0.328,0.132,244.29,1.4,0,0,0
"68247",2007-02-02,"02:50:00",0.326,0.132,244.34,1.4,0,0,0
"68248",2007-02-02,"02:51:00",0.324,0.13,243.98,1.4,0,0,0
"68249",2007-02-02,"02:52:00",0.324,0.132,244.19,1.4,0,0,0
"68250",2007-02-02,"02:53:00",0.322,0.128,243.59,1.4,0,0,0
"68251",2007-02-02,"02:54:00",0.322,0.132,244.43,1.4,0,0,0
"68252",2007-02-02,"02:55:00",0.322,0.132,244.09,1.4,0,0,0
"68253",2007-02-02,"02:56:00",0.296,0.094,243.41,1.2,0,0,0
"68254",2007-02-02,"02:57:00",0.224,0,243.09,1,0,0,0
"68255",2007-02-02,"02:58:00",0.226,0,243.43,1,0,0,0
"68256",2007-02-02,"02:59:00",0.224,0,243.15,1,0,0,0
"68257",2007-02-02,"03:00:00",0.226,0,243.89,1,0,0,0
"68258",2007-02-02,"03:01:00",0.226,0,244.15,1,0,0,0
"68259",2007-02-02,"03:02:00",0.226,0,243.94,1,0,0,0
"68260",2007-02-02,"03:03:00",0.226,0,243.73,1,0,0,0
"68261",2007-02-02,"03:04:00",0.224,0,243.08,1,0,0,0
"68262",2007-02-02,"03:05:00",0.226,0,243.41,1,0,0,0
"68263",2007-02-02,"03:06:00",0.268,0,243.94,1.2,0,0,0
"68264",2007-02-02,"03:07:00",0.304,0.102,244.25,1.2,0,0,0
"68265",2007-02-02,"03:08:00",0.304,0.1,243.95,1.2,0,0,0
"68266",2007-02-02,"03:09:00",0.304,0.098,243.68,1.2,0,0,0
"68267",2007-02-02,"03:10:00",0.302,0.1,243.83,1.2,0,0,0
"68268",2007-02-02,"03:11:00",0.3,0.098,243.41,1.2,0,0,0
"68269",2007-02-02,"03:12:00",0.298,0.094,242.85,1.2,0,0,0
"68270",2007-02-02,"03:13:00",0.298,0.098,243.44,1.2,0,0,0
"68271",2007-02-02,"03:14:00",0.296,0.096,243.18,1.2,0,0,0
"68272",2007-02-02,"03:15:00",0.296,0.096,243.2,1.2,0,0,0
"68273",2007-02-02,"03:16:00",0.284,0.08,242.89,1.2,0,0,0
"68274",2007-02-02,"03:17:00",0.224,0,242.68,1,0,0,0
"68275",2007-02-02,"03:18:00",0.224,0,243.18,1,0,0,0
"68276",2007-02-02,"03:19:00",0.226,0,243.35,1,0,0,0
"68277",2007-02-02,"03:20:00",0.226,0,244,1,0,0,0
"68278",2007-02-02,"03:21:00",0.226,0,244.09,1,0,0,0
"68279",2007-02-02,"03:22:00",0.302,0.072,243.94,1.4,0,0,0
"68280",2007-02-02,"03:23:00",0.338,0.13,243.9,1.4,0,0,0
"68281",2007-02-02,"03:24:00",0.334,0.132,244.17,1.4,0,0,0
"68282",2007-02-02,"03:25:00",0.334,0.132,244.4,1.4,0,0,0
"68283",2007-02-02,"03:26:00",0.332,0.132,244.44,1.4,0,0,0
"68284",2007-02-02,"03:27:00",0.376,0.18,244.69,1.8,0,0,0
"68285",2007-02-02,"03:28:00",0.414,0.268,245.49,2,0,0,0
"68286",2007-02-02,"03:29:00",0.412,0.266,245.26,2,0,2,0
"68287",2007-02-02,"03:30:00",0.408,0.26,244.39,2,0,1,0
"68288",2007-02-02,"03:31:00",0.408,0.256,243.58,2,0,1,0
"68289",2007-02-02,"03:32:00",0.406,0.254,243.34,2,0,2,0
"68290",2007-02-02,"03:33:00",0.404,0.252,242.89,2,0,1,0
"68291",2007-02-02,"03:34:00",0.402,0.248,242.2,1.8,0,2,0
"68292",2007-02-02,"03:35:00",0.4,0.244,241.8,1.8,0,1,0
"68293",2007-02-02,"03:36:00",0.4,0.248,242.23,1.8,0,1,0
"68294",2007-02-02,"03:37:00",0.312,0.122,242.51,1.4,0,2,0
"68295",2007-02-02,"03:38:00",0.306,0.112,242.55,1.4,0,1,0
"68296",2007-02-02,"03:39:00",0.306,0.114,242.93,1.4,0,2,0
"68297",2007-02-02,"03:40:00",0.308,0.118,243.82,1.4,0,1,0
"68298",2007-02-02,"03:41:00",0.308,0.118,244.1,1.4,0,1,0
"68299",2007-02-02,"03:42:00",0.306,0.118,243.84,1.4,0,2,0
"68300",2007-02-02,"03:43:00",0.302,0.112,242.68,1.2,0,1,0
"68301",2007-02-02,"03:44:00",0.3,0.11,242.24,1.2,0,1,0
"68302",2007-02-02,"03:45:00",0.3,0.108,241.9,1.2,0,1,0
"68303",2007-02-02,"03:46:00",0.3,0.11,242.35,1.2,0,2,0
"68304",2007-02-02,"03:47:00",0.3,0.112,242.66,1.2,0,1,0
"68305",2007-02-02,"03:48:00",0.298,0.112,242.72,1.2,0,1,0
"68306",2007-02-02,"03:49:00",0.298,0.108,242.04,1.2,0,1,0
"68307",2007-02-02,"03:50:00",0.296,0.108,241.85,1.2,0,2,0
"68308",2007-02-02,"03:51:00",0.39,0.216,242.22,1.8,0,1,0
"68309",2007-02-02,"03:52:00",0.372,0.216,242.22,1.8,0,1,0
"68310",2007-02-02,"03:53:00",0.372,0.214,241.99,1.8,0,1,0
"68311",2007-02-02,"03:54:00",0.37,0.214,242.13,1.8,0,2,0
"68312",2007-02-02,"03:55:00",0.37,0.214,242.17,1.8,0,1,0
"68313",2007-02-02,"03:56:00",0.368,0.216,242.39,1.8,0,1,0
"68314",2007-02-02,"03:57:00",0.37,0.222,243.27,1.8,0,1,0
"68315",2007-02-02,"03:58:00",0.32,0.14,244.05,1.4,0,1,0
"68316",2007-02-02,"03:59:00",0.296,0.1,243.5,1.2,0,0,0
"68317",2007-02-02,"04:00:00",0.292,0.092,243.06,1.2,0,0,0
"68318",2007-02-02,"04:01:00",0.224,0,242.22,1,0,0,0
"68319",2007-02-02,"04:02:00",0.278,0,242.72,1.2,0,0,0
"68320",2007-02-02,"04:03:00",0.336,0.126,242.93,1.4,0,0,0
"68321",2007-02-02,"04:04:00",0.334,0.128,243.02,1.4,0,0,0
"68322",2007-02-02,"04:05:00",0.33,0.126,242.65,1.4,0,0,0
"68323",2007-02-02,"04:06:00",0.33,0.126,242.72,1.4,0,0,0
"68324",2007-02-02,"04:07:00",0.326,0.122,242.25,1.4,0,0,0
"68325",2007-02-02,"04:08:00",0.324,0.12,241.62,1.4,0,0,0
"68326",2007-02-02,"04:09:00",0.324,0.122,241.94,1.4,0,0,0
"68327",2007-02-02,"04:10:00",0.322,0.122,242.1,1.4,0,0,0
"68328",2007-02-02,"04:11:00",0.32,0.122,242.06,1.4,0,0,0
"68329",2007-02-02,"04:12:00",0.32,0.122,242.31,1.4,0,0,0
"68330",2007-02-02,"04:13:00",0.32,0.122,242.14,1.4,0,0,0
"68331",2007-02-02,"04:14:00",0.32,0.124,242.53,1.4,0,0,0
"68332",2007-02-02,"04:15:00",0.318,0.122,242.23,1.4,0,0,0
"68333",2007-02-02,"04:16:00",0.318,0.124,242.34,1.4,0,0,0
"68334",2007-02-02,"04:17:00",0.228,0,242.53,1,0,0,0
"68335",2007-02-02,"04:18:00",0.224,0,242.96,1,0,0,0
"68336",2007-02-02,"04:19:00",0.226,0,242.97,1,0,0,0
"68337",2007-02-02,"04:20:00",0.226,0,243.13,1,0,0,0
"68338",2007-02-02,"04:21:00",0.226,0,243.15,1,0,0,0
"68339",2007-02-02,"04:22:00",0.224,0,242.79,1,0,0,0
"68340",2007-02-02,"04:23:00",0.224,0,242.78,1,0,0,0
"68341",2007-02-02,"04:24:00",0.226,0,243.33,1,0,0,0
"68342",2007-02-02,"04:25:00",0.226,0,243.58,1,0,0,0
"68343",2007-02-02,"04:26:00",0.23,0,243.82,1,0,0,0
"68344",2007-02-02,"04:27:00",0.246,0,242.69,1,0,0,0
"68345",2007-02-02,"04:28:00",0.246,0,241.86,1,0,0,0
"68346",2007-02-02,"04:29:00",0.222,0,241.69,1,0,0,0
"68347",2007-02-02,"04:30:00",0.222,0,241.94,1,0,0,0
"68348",2007-02-02,"04:31:00",0.224,0,242.68,1,0,0,0
"68349",2007-02-02,"04:32:00",0.224,0,242.6,1,0,0,0
"68350",2007-02-02,"04:33:00",0.224,0,243.31,1,0,0,0
"68351",2007-02-02,"04:34:00",0.226,0,243.79,1,0,0,0
"68352",2007-02-02,"04:35:00",0.26,0,243.92,1.2,0,0,0
"68353",2007-02-02,"04:36:00",0.302,0.098,243.37,1.2,0,0,0
"68354",2007-02-02,"04:37:00",0.302,0.098,243.53,1.2,0,0,0
"68355",2007-02-02,"04:38:00",0.304,0.1,243.94,1.2,0,0,0
"68356",2007-02-02,"04:39:00",0.302,0.098,243.54,1.2,0,0,0
"68357",2007-02-02,"04:40:00",0.3,0.096,243.38,1.2,0,0,0
"68358",2007-02-02,"04:41:00",0.3,0.096,243.38,1.2,0,0,0
"68359",2007-02-02,"04:42:00",0.342,0.134,242.68,1.6,0,0,0
"68360",2007-02-02,"04:43:00",0.408,0.23,242.86,1.8,0,0,0
"68361",2007-02-02,"04:44:00",0.404,0.234,243.37,1.8,0,0,0
"68362",2007-02-02,"04:45:00",0.372,0.188,242.83,1.6,0,0,0
"68363",2007-02-02,"04:46:00",0.328,0.124,242.89,1.4,0,0,0
"68364",2007-02-02,"04:47:00",0.346,0.112,242.38,1.4,0,0,0
"68365",2007-02-02,"04:48:00",0.346,0.11,242.16,1.4,0,0,0
"68366",2007-02-02,"04:49:00",0.34,0.11,241.88,1.4,0,0,0
"68367",2007-02-02,"04:50:00",0.338,0.122,242.24,1.4,0,0,0
"68368",2007-02-02,"04:51:00",0.336,0.122,242.44,1.4,0,0,0
"68369",2007-02-02,"04:52:00",0.334,0.122,242.2,1.4,0,0,0
"68370",2007-02-02,"04:53:00",0.332,0.12,241.67,1.4,0,0,0
"68371",2007-02-02,"04:54:00",0.33,0.12,241.72,1.4,0,0,0
"68372",2007-02-02,"04:55:00",0.33,0.12,241.63,1.4,0,0,0
"68373",2007-02-02,"04:56:00",0.328,0.12,241.76,1.4,0,0,0
"68374",2007-02-02,"04:57:00",0.25,0,241.63,1,0,0,0
"68375",2007-02-02,"04:58:00",0.234,0,241.56,1,0,0,0
"68376",2007-02-02,"04:59:00",0.232,0,241.29,1,0,0,0
"68377",2007-02-02,"05:00:00",0.232,0,241.81,1,0,0,0
"68378",2007-02-02,"05:01:00",0.234,0,242.55,1,0,0,0
"68379",2007-02-02,"05:02:00",0.234,0,242.8,1,0,0,0
"68380",2007-02-02,"05:03:00",0.232,0,242.4,1,0,0,0
"68381",2007-02-02,"05:04:00",0.232,0,242.21,1,0,0,0
"68382",2007-02-02,"05:05:00",0.23,0,240.92,1,0,0,0
"68383",2007-02-02,"05:06:00",0.228,0,241.03,1,0,0,0
"68384",2007-02-02,"05:07:00",0.23,0,241.3,1,0,0,0
"68385",2007-02-02,"05:08:00",0.23,0,241.58,1,0,0,0
"68386",2007-02-02,"05:09:00",0.23,0,242.16,1,0,0,0
"68387",2007-02-02,"05:10:00",0.23,0,241.8,1,0,0,0
"68388",2007-02-02,"05:11:00",0.23,0,242.21,1,0,0,0
"68389",2007-02-02,"05:12:00",0.23,0,242.69,1,0,0,0
"68390",2007-02-02,"05:13:00",0.23,0,241.97,1,0,0,0
"68391",2007-02-02,"05:14:00",0.23,0,242.52,1,0,0,0
"68392",2007-02-02,"05:15:00",0.228,0,241.45,1,0,0,0
"68393",2007-02-02,"05:16:00",0.228,0,241.5,1,0,0,0
"68394",2007-02-02,"05:17:00",0.228,0,241.88,1,0,0,0
"68395",2007-02-02,"05:18:00",0.228,0,242.04,1,0,0,0
"68396",2007-02-02,"05:19:00",0.228,0,242.17,1,0,0,0
"68397",2007-02-02,"05:20:00",0.25,0,241.85,1.2,0,0,0
"68398",2007-02-02,"05:21:00",0.304,0.09,241.76,1.2,0,0,0
"68399",2007-02-02,"05:22:00",0.304,0.094,242.41,1.2,0,0,0
"68400",2007-02-02,"05:23:00",0.412,0.21,242.49,2,0,0,0
"68401",2007-02-02,"05:24:00",0.412,0.226,241.87,1.8,0,0,0
"68402",2007-02-02,"05:25:00",0.406,0.222,241.27,1.8,0,0,0
"68403",2007-02-02,"05:26:00",0.404,0.224,241.4,1.8,0,0,0
"68404",2007-02-02,"05:27:00",0.396,0.222,241.14,1.8,0,0,0
"68405",2007-02-02,"05:28:00",0.392,0.218,240.62,1.8,0,0,0
"68406",2007-02-02,"05:29:00",0.392,0.222,241.21,1.8,0,0,0
"68407",2007-02-02,"05:30:00",0.374,0.202,242.05,1.8,0,0,0
"68408",2007-02-02,"05:31:00",0.322,0.124,242.39,1.4,0,0,0
"68409",2007-02-02,"05:32:00",0.322,0.124,242.64,1.4,0,0,0
"68410",2007-02-02,"05:33:00",0.318,0.122,242.16,1.4,0,0,0
"68411",2007-02-02,"05:34:00",0.318,0.124,242.36,1.4,0,0,0
"68412",2007-02-02,"05:35:00",0.318,0.124,242.28,1.4,0,0,0
"68413",2007-02-02,"05:36:00",0.318,0.122,242.01,1.4,0,0,0
"68414",2007-02-02,"05:37:00",0.27,0.054,242.14,1.2,0,0,0
"68415",2007-02-02,"05:38:00",0.222,0,241.86,1,0,0,0
"68416",2007-02-02,"05:39:00",0.222,0,241.52,1,0,0,0
"68417",2007-02-02,"05:40:00",0.222,0,242.01,1,0,0,0
"68418",2007-02-02,"05:41:00",0.226,0,243.32,1,0,0,0
"68419",2007-02-02,"05:42:00",0.226,0,243.61,1,0,0,0
"68420",2007-02-02,"05:43:00",0.224,0,242.78,1,0,0,0
"68421",2007-02-02,"05:44:00",0.224,0,243.06,1,0,0,0
"68422",2007-02-02,"05:45:00",0.224,0,242.99,1,0,0,0
"68423",2007-02-02,"05:46:00",0.224,0,242.79,1,0,0,0
"68424",2007-02-02,"05:47:00",0.226,0,243.19,1,0,0,0
"68425",2007-02-02,"05:48:00",0.222,0,242.07,1,0,0,0
"68426",2007-02-02,"05:49:00",0.224,0,242.09,1,0,0,0
"68427",2007-02-02,"05:50:00",0.224,0,242.75,1,0,0,0
"68428",2007-02-02,"05:51:00",0.224,0,242.87,1,0,0,0
"68429",2007-02-02,"05:52:00",0.224,0,242.93,1,0,0,0
"68430",2007-02-02,"05:53:00",0.226,0,243.14,1,0,0,0
"68431",2007-02-02,"05:54:00",0.224,0,243.15,1,0,0,0
"68432",2007-02-02,"05:55:00",0.226,0,243.17,1,0,0,0
"68433",2007-02-02,"05:56:00",0.224,0,242.84,1,0,0,0
"68434",2007-02-02,"05:57:00",0.224,0,242.57,1,0,0,0
"68435",2007-02-02,"05:58:00",0.3,0.08,242.61,1.4,0,0,0
